Time (milliseconds)	ax	ay	az	mx	my	mz	ts	alti
449012	448	256	-544	-35550	-25200	23400	448991	395.0252
449044	480	160	-656	-34950	-25350	22500	449023	393.1624
449093	208	-288	-208	-33900	-26100	23100	449071	393.9789
449142	192	336	-416	-33150	-26250	22950	449119	394.1374
449209	1152	1104	-176	-32250	-26700	23850	449187	393.8917
449244	1312	1072	-64	-32250	-26550	24450	449221	394.3779
449291	1360	1072	-272	-33450	-27300	27150	449269	393.638
449339	688	752	144	-33600	-26250	28050	449318	394.2088
449394	448	48	272	-33000	-27600	26850	449371	393.6486
449460	288	224	208	-29700	-29550	23850	449439	393.7966
449494	784	112	368	-27750	-29850	21450	449471	393.4055
449543	1152	688	384	-28650	-29100	20100	449521	393.8071
449593	1632	1424	-240	-30900	-27600	20100	449569	393.4055
449660	1472	832	-48	-33900	-25050	21450	449639	393.9656
449694	880	320	-96	-34650	-23700	23550	449671	394.4545
449740	288	176	-208	-34800	-23850	24300	449719	393.9656
449790	352	-352	-256	-35250	-22800	23850	449767	394.6949
449842	32	-160	-384	-35700	-22350	22200	449821	394.0396
449908	784	912	-720	-36000	-22800	21000	449887	393.638
449939	960	672	-400	-35100	-23400	21600	449918	393.2364
449992	1296	1264	0	-35250	-24600	25350	449971	393.5535
450040	1504	944	-112	-35700	-24600	27300	450019	394.3567
450228	672	512	240	-32550	-26400	21600	450207	393.2866
450259	912	496	240	-30900	-27300	20250	450238	393.2126
450293	1248	688	192	-31350	-26700	18150	450271	394.7478
450325	1424	976	432	-30900	-25200	19050	450302	394.5047
450355	1232	1328	-16	-34350	-24450	19500	450334	394.2616
450426	1344	384	-176	-34500	-24300	21600	450402	394.5047
450456	992	336	-144	-34650	-23700	21900	450435	394.0899
450488	432	80	-192	-36000	-23700	22050	450466	394.8957
450521	288	144	-272	-35250	-23550	22500	450498	394.3329
450552	448	-160	-480	-33750	-25200	21900	450531	393.8468
450620	160	-48	-256	-32400	-25650	20100	450599	393.3606
450652	336	528	-464	-31500	-26400	20550	450631	393.9208
450689	816	832	-512	-31050	-27150	22500	450667	392.8744
450744	1232	1568	64	-31500	-28800	25650	450722	393.8362
450813	1424	1008	144	-31950	-28650	28200	450791	393.1809
450846	848	864	256	-31800	-28350	28950	450823	393.498
450896	624	368	416	-30600	-29100	29550	450872	393.8256
450941	336	224	144	-30750	-28650	27150	450919	393.3395
450988	320	288	288	-29850	-29850	24750	450967	393.8256
451057	896	464	320	-28200	-30300	21300	451035	393.6565
451090	1600	928	256	-28950	-29250	21900	451069	392.8533
451139	1216	1280	-48	-32250	-26700	21300	451117	393.6565
451193	1616	720	-224	-32700	-25350	23100	451171	394.0687
451262	464	304	-160	-33000	-25950	23100	451240	395.1177
451296	448	304	-336	-34200	-26850	23400	451275	394.7029
451343	352	-384	-272	-32250	-26550	22800	451321	395.1177
451390	128	0	-352	-32550	-27000	21900	451369	393.3289
451439	400	624	-544	-31350	-27600	21750	451417	393.8151
451508	1200	1024	80	-29250	-29100	22950	451487	393.8045
451540	1328	1456	96	-29400	-30150	25650	451519	394.3752
451589	1184	848	64	-30750	-29250	27300	451567	394.0476
451643	608	384	256	-30600	-29100	27900	451622	393.8045
451712	336	288	208	-30450	-29550	26550	451691	394.0476
451744	432	192	64	-28950	-29550	24450	451722	394.0476
451794	656	368	208	-27750	-30300	21600	451771	394.1321
451841	1136	608	368	-27900	-30150	19650	451819	393.8045
451891	1104	1216	272	-30150	-28650	19950	451867	393.3157
451961	1456	608	-96	-32400	-26100	21300	451939	394.2061
451992	1248	304	-32	-32700	-26850	21750	451970	394.2061
452040	592	336	-128	-32100	-26700	21900	452018	394.6078
452095	640	96	-288	-31800	-26550	21750	452071	393.7199
452141	336	-48	-336	-31350	-27600	21000	452119	393.8785
452212	416	512	-480	-30150	-26850	20550	452187	392.9061
452243	688	832	-304	-29100	-27600	20400	452222	393.8785
452290	960	960	256	-29850	-28950	22350	452269	393.4663
452338	1232	1568	-272	-31950	-27750	24600	452317	393.3923
452404	928	688	160	-31950	-27600	25500	452383	394.0265
452440	736	352	224	-31050	-28350	24750	452419	393.6248
452488	544	336	0	-30450	-28500	24150	452467	393.4663
452542	512	224	16	-28650	-29100	20700	452521	393.5376
452592	688	464	80	-26250	-30300	18450	452570	393.6248
452660	944	1056	544	-27750	-28650	16500	452639	393.2205
452692	896	1488	416	-27900	-27150	17400	452671	393.4557
452742	1360	928	48	-29250	-27300	18900	452719	393.0514
452788	1088	496	96	-29250	-28650	19050	452767	394.1004
452844	720	608	-80	-29550	-27150	18150	452821	393.3712
452912	784	448	-240	-28500	-26850	17100	452891	394.7372
452946	544	448	-320	-28800	-27750	16200	452922	392.8823
452993	624	384	-400	-27750	-27150	17100	452971	393.6882
453043	736	768	-288	-29400	-27600	18750	453019	392.4701
453112	1072	1072	224	-32550	-27300	22950	453091	392.8004
453146	1232	1344	-64	-34650	-25350	27300	453123	393.5297
453191	1264	720	32	-36900	-24750	30750	453169	392.7159
453240	736	496	80	-39600	-21000	31800	453217	393.0409
453293	752	384	-64	-39600	-21600	32250	453271	393.1175
453362	704	304	320	-40800	-19050	33750	453339	392.7898
453392	640	384	304	-42000	-17100	33900	453370	392.3037
453444	976	64	352	-43950	-13650	35250	453421	393.1069
453493	768	176	464	-46350	-8400	37500	453469	392.1425
453560	1056	64	320	-48600	-2400	38700	453539	392.7898
453592	976	208	208	-48000	-1350	39000	453571	392.5441
453641	1104	-16	416	-48000	2100	38550	453619	392.9484
453689	976	16	480	-48900	4050	37650	453667	392.5441
453743	960	-304	384	-49950	5100	35700	453721	393.1175
453916	544	-144	272	-49350	10650	35400	453894	393.424
453948	480	-176	480	-47850	12900	36450	453926	393.5086
453981	704	-192	176	-49200	12900	36000	453958	392.6208
454012	960	-208	320	-48150	14700	36000	453990	393.2655
454044	1088	-336	368	-48900	15000	34500	454022	393.2655
454112	1232	-336	384	-48900	16500	34200	454090	393.5086
454144	912	-480	352	-47100	18000	36000	454123	393.6671
454176	800	-400	304	-48150	18300	35700	454154	392.9378
454209	1056	-256	304	-47250	17550	37050	454186	392.6208
454255	832	0	272	-48300	16350	39150	454234	393.424
454300	768	-144	288	-47550	16500	38550	454278	393.1809
454343	848	0	352	-48300	14850	37800	454321	393.9102
454392	576	-144	336	-48450	13650	38700	454370	393.6671
454439	560	-48	368	-48450	11250	39150	454417	393.9102
454510	592	-224	384	-49050	8700	39150	454487	392.9378
454541	736	-288	496	-48600	8400	39450	454520	393.5852
454591	944	-96	400	-47850	10050	39600	454568	393.424
454643	1152	-32	336	-48150	10650	39750	454621	393.424
454692	1376	-160	192	-48000	12150	40350	454670	392.6947
454761	1056	144	192	-48450	9600	40350	454739	392.9378
454796	1008	32	144	-48750	9150	39750	454772	393.8996
454843	992	-320	160	-48600	9750	38100	454820	393.8996
454889	928	-128	192	-49050	10350	37800	454867	393.247
454943	800	-128	144	-48300	9750	37050	454921	393.4874
455012	672	-224	176	-49200	9750	36900	454991	393.7331
455045	688	-80	112	-48900	10200	36000	455022	393.4874
455092	1040	-288	32	-48600	10950	35550	455071	393.2364
455141	1088	-336	48	-49350	12450	36000	455119	393.7966
455210	1024	-288	96	-48300	12300	38100	455187	394.1903
455244	944	-400	48	-48450	12000	39150	455221	394.1057
455290	1072	-432	16	-47700	11550	39450	455269	394.3488
455340	1104	-496	64	-47550	12900	40050	455317	394.2642
455392	928	-288	96	-49050	12000	40500	455371	395.5563
455462	784	-320	112	-48000	11850	41700	455439	395.1441
455491	720	-336	112	-47700	9900	42600	455470	395.0596
455543	736	-288	80	-48450	9300	42750	455521	394.8165
455591	848	-256	96	-48300	7800	42900	455569	394.975
455640	912	-272	96	-47700	7650	42900	455617	394.975
455708	944	-240	32	-47700	6150	43800	455687	394.6474
455741	912	-272	16	-48150	6150	43050	455719	395.6118
455789	912	-160	16	-47850	4800	43350	455767	395.9289
455844	944	-160	-64	-47850	4800	43950	455822	396.0055
455891	960	-144	-128	-47550	3750	44250	455869	395.9289
455956	960	-176	-160	-46950	3750	44700	455935	396.8088
455994	880	-192	-96	-47250	3300	45300	455971	396.0795
456041	864	-128	-112	-47700	2850	45300	456019	396.0055
456092	864	-160	-64	-46650	1950	45450	456067	395.3502
456160	912	-32	-32	-46950	2550	45900	456139	396.5577
456192	832	-224	-48	-47250	1350	46050	456170	396.8035
456238	896	-128	-48	-46800	600	46200	456217	397.1946
456294	992	-176	-32	-46350	600	46800	456271	397.0254
456340	992	-128	96	-46050	450	45900	456319	397.3451
456409	1008	-96	64	-45450	-1200	45150	456386	397.3451
456442	1024	-112	64	-46200	-1350	44700	456421	397.5037
456491	1072	-80	112	-46200	-2100	44100	456469	396.6159
456538	1056	-96	96	-47100	-750	43800	456517	397.1866
456592	1072	-144	64	-46200	-600	43050	456571	396.6978
456660	1024	-224	48	-46800	-750	42450	456639	396.3807
456692	1040	-96	80	-46800	-750	42300	456670	396.8669
456743	976	-240	96	-46950	-1200	41550	456721	396.5392
456792	1152	-128	64	-46800	-150	40650	456769	395.9025
456838	1200	-304	128	-47550	-300	42000	456817	395.4163
456907	944	-160	96	-47700	0	41850	456883	396.3992
456941	912	-144	128	-47100	150	42300	456919	396.1561
456989	1024	-80	176	-46050	-450	42150	456967	395.5087
457043	976	-48	176	-47100	300	42600	457022	394.621
457092	928	-96	192	-47250	750	43200	457069	395.6779
457160	960	-176	128	-48300	300	43200	457139	394.2273
457195	944	-128	192	-46800	2400	41850	457172	393.9842
457242	928	-96	208	-47100	1950	42900	457219	394.3118
457291	1040	-64	144	-47700	3600	43050	457268	394.8825
457360	992	-176	64	-47550	4200	43650	457339	394.4783
457396	960	-208	48	-46500	3450	44250	457371	394.4704
457440	928	-240	80	-47250	3750	44550	457417	394.4704
457492	928	-192	64	-46650	3300	44850	457471	394.9565
457543	992	-208	64	-46650	2550	44550	457519	394.3118
457733	976	-192	96	-47250	2850	44250	457710	394.1427
457764	992	-160	48	-46500	2550	44100	457742	393.9842
457796	960	-176	96	-46350	3300	43650	457774	394.2273
457828	944	-208	128	-47550	2400	44100	457807	393.9842
457860	928	-144	96	-47250	2550	43950	457838	393.6565
457930	992	-160	96	-46800	2250	43050	457906	394.2193
457960	976	-192	128	-47700	2700	42600	457939	393.3289
457992	976	-176	144	-47700	2550	43050	457970	393.9763
458024	928	-128	112	-46650	2100	43350	458002	393.572
458057	960	-112	128	-47550	1800	42450	458034	394.0582
458124	992	-144	144	-47400	1500	43050	458102	393.3289
458156	976	-128	128	-46500	2700	42450	458134	393.646
458189	944	-96	112	-47550	1200	42450	458167	393.3209
458244	992	-176	128	-46650	900	42150	458221	393.9656
458291	944	-128	144	-46950	600	42600	458269	394.2088
458357	976	-144	128	-47250	600	42000	458335	394.613
458394	960	-160	128	-47250	1200	41550	458371	393.7966
458441	960	-144	128	-46800	900	41400	458419	393.8811
458490	944	-144	112	-47250	1650	41700	458467	393.7146
458543	992	-176	160	-47550	750	41550	458521	394.0396
458592	976	-144	160	-48000	1500	42000	458569	392.9827
458639	960	-144	144	-47250	1200	41250	458617	393.8811
458696	976	-144	144	-47250	1050	41100	458671	393.9578
458740	928	-144	144	-47400	1500	42150	458719	394.1163
458810	928	-128	112	-48150	900	40800	458787	393.7146
458842	976	-128	112	-47400	1200	42300	458821	393.8732
458890	976	-160	144	-48000	2250	40350	458869	393.6407
458938	960	-176	144	-46650	1200	41700	458917	392.4226
458994	944	-160	128	-46950	2100	42300	458971	393.1519
459060	976	-144	128	-47400	1800	40650	459039	392.7502
459094	976	-144	128	-47850	2100	41400	459070	393.2364
459142	976	-176	144	-47100	1350	41250	459121	393.0699
459192	944	-160	144	-48600	2100	40800	459169	392.9167
459238	992	-144	128	-47250	2400	41250	459217	392.7502
459306	944	-176	144	-47400	2100	41100	459282	392.9088
459340	960	-160	144	-48150	1650	41250	459319	393.1598
459389	960	-176	144	-47700	1650	40650	459367	393.1598
459443	992	-176	128	-47850	2100	40650	459421	393.2364
459493	976	-192	144	-48150	2550	40950	459471	392.9167
459539	976	-176	112	-47400	2700	41100	459517	392.8348
459593	944	-224	96	-47850	2250	41400	459571	393.1598
459641	944	-192	128	-47700	2550	41250	459619	393.0013
459689	960	-192	128	-48000	2700	40500	459667	392.8427
459756	944	-208	160	-47700	2850	40650	459735	393.2523
459791	960	-208	128	-48150	2700	40950	459769	393.1677
459840	960	-208	144	-48000	3600	40800	459817	392.5996
459893	960	-192	144	-47550	3600	40200	459871	393.1598
459942	960	-224	144	-47400	2700	40200	459919	393.0013
460012	944	-176	176	-47850	3000	40950	459987	393.1677
460044	960	-176	144	-47700	2700	40050	460022	392.1953
460091	960	-208	112	-48300	1950	40500	460070	392.0368
460140	960	-176	144	-47850	3000	40500	460117	392.1953
460193	976	-192	144	-47700	3450	40050	460172	392.8427
460262	976	-192	112	-48000	2250	40350	460238	392.5996
460292	960	-160	144	-47550	2550	40500	460270	392.8427
