Time (milliseconds),ax,ay,az,mx,my,mz,ts,alti
132167,224,-80,960,-37350,-25350,-33000,132131,410.8049
132221,256,-48,992,-36750,-26550,-33600,132200,410.9185
132254,272,-64,944,-36750,-25650,-34350,132233,410.6754
132286,240,-80,992,-36600,-25500,-34500,132264,411.2277
132353,256,-48,960,-36750,-25950,-33150,132332,410.9846
132385,288,-80,992,-37950,-25050,-34050,132364,410.7415
132417,272,-64,976,-37050,-25800,-35250,132396,411.0506
132449,240,-96,944,-38100,-25500,-34500,132428,411.6055
132517,240,-64,960,-36450,-25050,-34200,132496,411.6055
132549,240,-64,928,-36900,-25950,-34200,132528,411.7165
132581,240,-64,976,-37050,-25800,-33900,132560,410.6278
132613,240,-80,976,-36450,-25650,-33600,132592,411.4258
132645,272,-64,960,-36300,-25650,-33750,132624,411.7165
132713,240,-48,960,-37050,-25650,-33750,132692,411.7165
132745,224,-32,960,-37050,-25800,-34050,132724,411.3597
132777,240,-64,960,-35550,-25650,-33600,132756,411.3597
132810,240,-80,944,-36600,-25650,-33900,132789,411.6055
132879,208,-64,960,-36150,-26700,-34200,132856,411.1827
132912,240,-32,960,-36150,-26100,-33750,132891,410.937
132960,240,-48,976,-36000,-26400,-33300,132939,410.826
133014,256,-64,976,-36450,-25950,-34350,132993,410.2711
133062,224,-80,992,-35700,-26700,-34200,133041,411.1166
133130,224,-80,960,-36000,-25350,-34950,133109,411.6689
133164,224,-32,960,-36600,-26100,-34200,133143,410.6939
133212,224,-64,928,-35700,-26550,-35100,133191,411.1166
133262,208,-80,960,-36150,-25200,-33900,133239,411.1166
133331,224,-80,944,-36300,-25950,-34650,133308,410.2711
133362,240,-32,960,-35700,-26550,-34500,133341,410.5143
133410,224,-64,960,-36600,-25800,-34800,133389,411.6689
133464,208,-64,912,-35550,-25800,-34500,133443,411.4258
133512,240,-64,880,-34950,-25800,-34050,133491,410.6939
133577,240,16,928,-36150,-26400,-34500,133556,410.6939
133614,224,-96,992,-36600,-25500,-34500,133593,411.2462
133662,272,-112,976,-36000,-25500,-34350,133641,411.0031
133710,256,-112,1008,-36600,-25800,-33900,133689,410.4508
133764,224,-64,880,-37050,-24450,-34500,133743,411.0031
133831,64,-96,816,-36600,-26550,-34200,133808,410.8736
133862,80,-192,784,-36750,-25500,-33600,133840,411.2462
133914,192,-176,992,-37350,-26850,-33300,133893,411.6055
133964,240,-304,896,-40650,-25650,-31350,133941,411.3597
134030,384,-208,688,-43650,-24600,-31500,134009,411.6689
134064,496,-112,464,-45000,-22200,-30150,134043,410.937
134112,608,0,880,-47100,-21000,-29100,134091,411.6689
134160,736,-16,848,-49050,-19050,-28500,134139,411.1827
134214,672,-160,720,-51450,-18000,-25800,134193,411.2462
134284,768,-176,688,-57600,-15600,-21900,134261,411.6689
134313,784,-384,768,-57900,-16050,-19650,134292,411.6689
134365,976,-224,784,-60150,-15900,-18000,134343,410.7573
134412,1040,-64,704,-59850,-17100,-16800,134391,411.0031
134479,896,-272,688,-61200,-17250,-15300,134456,411.1827
134515,864,-304,544,-61350,-16950,-15150,134493,410.5143
134565,912,-320,464,-61050,-15900,-15300,134541,411.1827
134612,896,-256,320,-62100,-14400,-15450,134589,411.4919
134664,960,-320,304,-62550,-11100,-12300,134643,408.958
134730,960,-368,16,-63750,-8850,-11400,134709,410.4693
134761,960,-384,96,-64200,-9000,-10650,134740,410.2896
134815,880,-624,112,-64050,-9300,-10050,134793,409.6899
134862,576,-800,64,-65400,-11400,-8850,134841,409.5577
134931,768,-528,-96,-67350,-9450,-4350,134908,410.7785
134964,720,-336,-144,-66750,-8400,-600,134943,410.6675
135012,896,-496,-112,-67200,-6900,150,134991,409.6899
135060,1120,-640,80,-67200,-4650,2250,135039,410.1787
135115,1280,-784,16,-67050,-2400,6900,135093,409.09
135182,1136,-800,-64,-68100,-900,9600,135161,410.3557
135213,1008,-640,-176,-68100,-750,9300,135192,409.3331
135264,1008,-464,-160,-67800,750,8550,135243,410.7309
135312,944,-560,-160,-67500,1050,7500,135291,409.2671
135362,896,-560,-224,-66450,900,7800,135339,409.7559
135431,928,-592,-192,-67050,750,5250,135408,409.9329
135464,928,-592,-208,-67500,450,6150,135441,409.9329
135510,864,-688,-240,-67200,300,6750,135489,409.9329
135564,896,-704,-176,-67500,0,7050,135543,410.5327
135612,880,-640,-176,-67200,0,6000,135591,410.1787
135786,880,-480,-144,-67500,-600,9450,135765,409.4441
135818,1040,-448,-144,-68550,-750,8400,135796,409.4441
135849,944,-400,-240,-67950,-1350,9150,135828,410.1787
135883,880,-416,-224,-69450,-1650,9600,135860,410.2896
135952,496,-288,-304,-68850,-5850,9150,135928,410.3557
135983,1136,-592,-208,-68850,-7800,8550,135960,410.5988
136015,1040,-400,-112,-67800,-6150,9000,135993,410.11
136045,896,-496,-112,-68700,-6750,9000,136024,410.0466
136077,960,-464,-112,-69300,-6300,8400,136056,409.9329
136145,944,-464,-112,-67800,-7050,9150,136124,410.1787
136177,960,-480,-128,-68400,-7050,9300,136156,410.7785
136212,960,-464,-128,-69450,-6900,9150,136191,410.7785
136260,976,-464,-128,-68400,-6150,8850,136239,410.1787
136316,960,-480,-112,-69750,-6300,9000,136293,410.11
136381,944,-480,-128,-68700,-6150,9150,136360,410.3557
136413,944,-464,-128,-68100,-5700,9000,136392,409.6238
136464,928,-464,-128,-68400,-7050,8550,136443,410.11
136512,960,-464,-128,-68700,-6000,8550,136491,410.2896
136578,960,-480,-128,-69150,-6600,9000,136557,410.1575
136614,960,-480,-144,-69150,-6150,8850,136593,409.4441
136663,976,-480,-128,-68400,-6000,8850,136641,410.11
136710,976,-480,-128,-68850,-5400,8850,136689,410.0466
136764,960,-480,-128,-69450,-6600,9150,136743,410.2896
136831,976,-480,-128,-69150,-5850,9300,136808,409.3146
136861,944,-480,-112,-68400,-6600,8700,136840,409.6238
136914,944,-448,-144,-67950,-6750,9000,136893,409.5577
136964,944,-464,-144,-69000,-6000,9300,136941,410.0466
137010,960,-480,-128,-68250,-6150,9450,136989,408.8258
137080,960,-480,-112,-69750,-6300,9600,137057,409.4441
137112,944,-464,-128,-69450,-5700,8850,137091,409.8669
137164,944,-448,-128,-69600,-7050,8850,137139,409.8008
137214,976,-480,-128,-69450,-7050,8550,137193,409.6238
137283,960,-464,-128,-68100,-6600,9450,137260,409.5577
137313,944,-464,-144,-68850,-5700,8850,137292,409.8008
137364,944,-464,-112,-69750,-5850,8400,137343,410.0466
137412,976,-448,-112,-69750,-6150,9150,137391,410.4693
137460,976,-480,-112,-69150,-6150,8850,137439,410.2262
137526,960,-480,-128,-69300,-6000,9000,137505,410.2262
137562,960,-464,-128,-70050,-6750,8850,137541,409.6899
137611,960,-464,-128,-69750,-7350,8700,137589,409.6899
137664,960,-464,-144,-68250,-6450,8700,137643,410.1787
137713,960,-480,-144,-69450,-6000,9450,137691,408.958
137782,960,-464,-112,-68550,-5850,8700,137761,410.5327
137816,960,-480,-128,-68550,-6900,9600,137793,409.6899
137862,960,-480,-128,-69150,-6900,9450,137841,410.2896
137911,976,-480,-128,-68550,-5550,9150,137889,410.0466
137978,976,-496,-144,-69150,-6000,8850,137957,410.0466
138012,960,-464,-128,-69000,-5700,9600,137991,409.6899
138060,976,-432,-128,-67800,-6000,8850,138039,410.1787
138115,880,-512,-128,-69450,-5550,8850,138093,408.7148
138162,1040,-576,-64,-69000,-7200,8100,138141,409.3146
138231,912,-704,-112,-68700,-5850,12600,138208,408.847
138264,1072,-1072,-480,-68550,-4200,11850,138243,410.2421
138312,896,-1024,-320,-69000,-4200,12600,138291,409.5128
138361,1024,-976,-176,-67350,-1800,14850,138339,410.2896
138414,1072,-976,-224,-67200,-150,14550,138393,409.5577
138485,1056,-1040,-192,-64950,9300,12900,138461,410.7785
138517,960,-1072,-224,-62250,12900,11850,138496,409.135
138564,1024,-960,-128,-61500,14250,11400,138543,409.9329
138612,752,-800,-144,-58800,18300,9900,138591,409.4441
138677,688,-528,80,-53700,24000,8100,138656,409.9329
138714,1168,-496,96,-52800,24750,6750,138693,410.4878
138763,496,-736,-176,-55200,23850,5700,138741,408.958
138810,432,-608,64,-59550,17850,3150,138789,410.7785
138864,272,-464,128,-60000,15900,1800,138843,409.3781
138930,368,-496,80,-61200,13200,4650,138909,410.2896
138961,416,-432,-48,-61950,12900,5100,138940,410.1575
139015,544,-528,-80,-63150,10950,10050,138993,410.6463
139062,816,-784,-336,-62100,9750,16800,139041,410.0466
139112,848,-736,-384,-62400,8700,21900,139089,409.3146
139177,928,-608,-432,-60600,5400,29250,139156,409.6714
139212,960,-480,-544,-60600,3300,31650,139191,410.0466
139260,928,-736,-544,-60450,1650,31950,139239,409.8008
139316,784,-656,-480,-62100,2100,31800,139293,410.6463
139503,752,-512,-368,-61650,4200,28050,139480,410.4693
139534,624,-640,-320,-61800,3900,27000,139512,410.8894
139566,672,-656,-256,-61200,4650,27150,139544,410.2262
139597,784,-576,-208,-61650,5850,26700,139576,409.9805
139631,704,-736,-224,-61050,6150,27000,139608,410.4693
139697,688,-672,-320,-60600,7650,27600,139676,409.3146
139732,640,-592,-208,-60300,8100,28050,139708,410.7124
139762,720,-560,-176,-59850,6600,28350,139740,410.4033
139796,832,-688,-432,-61650,3750,30150,139772,410.1575
139825,912,-752,-480,-61500,1650,30000,139804,409.8008
139893,752,-672,-400,-61500,2100,30000,139872,410.2896
139925,864,-592,-400,-61350,3150,28350,139904,410.6463
139963,688,-464,-272,-61350,2400,29400,139941,410.9581
140010,688,-528,-240,-62700,2400,28050,139989,410.2896
140080,448,-768,-432,-64650,-3300,27450,140056,409.6714
140112,544,-560,-432,-64500,-6000,27750,140091,410.5143
140160,928,-32,-608,-63900,-12900,30750,140139,411.3597
140214,1008,224,-592,-61950,-19950,33000,140193,411.7165
140262,1184,96,-688,-56700,-31350,36600,140241,411.698
140330,1168,16,-720,-53400,-37800,34050,140309,412.6095
140364,960,48,-624,-53550,-38100,32250,140343,412.739
140412,896,112,-560,-55500,-37050,31050,140391,411.9411
140460,832,64,-480,-57600,-34950,28200,140439,412.0071
140526,1040,-112,-496,-59100,-36450,24900,140505,412.6095
140562,912,-272,-400,-59850,-36150,24450,140541,412.4299
140611,1040,224,-464,-59100,-35400,24450,140589,412.6095
140664,912,80,-416,-60150,-35850,22650,140643,411.9411
140712,1072,80,-416,-60750,-35550,22050,140691,412.6095
140778,1088,176,-384,-61350,-35250,21000,140757,412.2978
140814,1184,16,-352,-61200,-34350,20400,140793,412.0547
140862,1024,32,-256,-61800,-34650,19050,140841,412.5435
140910,976,48,-240,-61650,-34500,16950,140889,412.5435
140964,992,144,-256,-61500,-35100,16350,140943,412.7866
141029,992,144,-320,-61050,-36000,15300,141008,412.2344
141064,1024,208,-320,-60300,-37650,15000,141040,412.6544
141114,1056,352,-400,-60450,-38550,15450,141093,412.4774
141164,992,352,-272,-60000,-37650,16350,141141,413.2754
141229,1072,-64,-224,-62100,-35550,12150,141208,412.1208
141264,880,64,-192,-62400,-34500,13500,141243,412.4774
141312,1008,16,-320,-63750,-33150,13800,141291,411.9411
141360,1088,-128,-320,-64200,-32400,12750,141339,412.3638
141414,1216,32,-320,-64950,-28050,13200,141393,412.4299
141481,1008,-48,-160,-67050,-24600,10350,141460,411.8301
141513,1024,-48,-272,-66600,-23850,10200,141492,411.587
141564,992,-208,-240,-66600,-22950,8700,141543,411.8961
141612,912,-128,-208,-66450,-23250,9000,141591,411.8301
141679,1024,-112,-224,-67050,-21300,8850,141656,413.4048
141715,1040,-96,-192,-67650,-20850,8550,141693,411.8301
141762,1088,-288,-256,-67650,-19950,9000,141741,411.764
141812,992,32,-224,-67500,-21300,8400,141789,411.8301
141864,1072,-96,-256,-67800,-21300,10050,141843,412.0758
141930,1008,-144,-288,-67200,-22650,10650,141909,410.8551
141962,1008,-96,-240,-67500,-24600,10650,141940,412.0758
142016,1072,80,-336,-66600,-25350,11400,141993,412.6095
142062,1392,-144,-336,-65100,-26850,13050,142041,412.1868
142132,992,160,-320,-65400,-28200,10950,142109,411.9411
142164,928,112,-240,-65400,-27150,9900,142143,412.1868
142212,768,-64,-144,-66300,-27600,10050,142191,412.4299
142260,1312,-96,-320,-65700,-27150,10050,142239,410.7203
142315,1024,-208,-192,-66300,-27150,10950,142293,411.9411
142386,1024,160,-304,-66300,-27150,9300,142361,411.9411
142417,976,-96,-208,-66000,-28200,9300,142396,411.4522
142464,1088,32,-224,-64650,-27750,9600,142443,413.5211
142512,992,16,-192,-64950,-30300,9450,142491,411.6319
142578,1168,144,-320,-62400,-34050,9750,142556,412.9002
142614,1040,256,-256,-60900,-36150,11100,142593,413.2569
142664,912,368,-224,-60750,-38250,9750,142641,412.4114
142710,1008,352,-240,-60900,-38550,8700,142689,413.6797
142764,1040,112,-224,-60300,-37650,9300,142743,412.8342
142829,960,144,-224,-61800,-37650,9600,142808,412.7205
142861,1072,304,-368,-61800,-36600,8700,142840,412.7681
142914,976,224,-288,-60150,-38100,9600,142893,412.9002
142963,688,176,-288,-61350,-36750,9900,142941,411.8116
143010,912,192,-320,-63000,-34650,10350,142989,412.9002
143186,448,-464,-832,-63900,-20100,27000,143165,411.2277
143218,496,-464,-1040,-61200,-16350,33450,143196,410.3848
143249,800,-336,-1168,-60450,-14700,37200,143228,409.7823
143283,672,-384,-1072,-54900,-12150,43500,143260,409.6714
143349,560,-208,-1088,-48450,-9900,49650,143328,410.826
143381,384,-208,-1168,-44250,-9750,52350,143360,409.4256
143414,240,-336,-1184,-40500,-10350,55050,143393,410.1575
143445,192,-192,-1168,-38550,-10650,54300,143424,410.2262
143477,112,-48,-1088,-34500,-9900,57300,143456,410.4693
143545,304,-80,-1136,-26250,-12150,58950,143524,410.2896
143577,160,-64,-1056,-25350,-12450,60150,143556,410.2896
143611,-32,-160,-1024,-23400,-13950,59700,143589,409.6714
143667,64,-208,-1120,-22200,-16050,59700,143643,410.3372
143736,0,-336,-1040,-18300,-21150,58800,143712,410.3372
143765,-64,-288,-1088,-17250,-23100,59700,143744,409.4943
143814,64,-48,-992,-16050,-23250,58500,143793,409.9805
143863,-32,-32,-976,-15300,-24450,57750,143841,409.3146
143910,-224,-112,-1056,-16350,-25500,58950,143889,410.1575
143977,-32,0,-1008,-16950,-24900,57600,143956,410.826
144012,176,-336,-1088,-16200,-25950,57750,143991,410.0254
144060,0,64,-1040,-15300,-27000,57900,144039,409.8484
144114,48,-48,-1072,-14850,-27000,57600,144093,409.8484
144183,48,32,-1072,-16650,-31200,55650,144161,411.3597
144213,16,-96,-1088,-14100,-34050,54900,144192,410.2711
144264,160,-176,-1072,-13950,-34800,54300,144243,410.6278
144312,240,112,-992,-13800,-35250,53550,144291,410.5143
144360,96,352,-1104,-14850,-34350,54600,144339,411.1827
144426,336,96,-1184,-14700,-36450,53700,144405,410.4958
144463,272,128,-1104,-15000,-38100,52500,144441,410.5618
144510,128,160,-1040,-15300,-39450,51150,144489,410.2527
144565,256,96,-1024,-16800,-41250,50400,144543,410.7415
144633,96,288,-960,-16500,-42150,49650,144612,411.0981
144665,160,224,-976,-16800,-43350,48150,144644,410.5433
144714,320,192,-992,-15750,-43500,48450,144693,410.9661
144762,96,336,-912,-14550,-44250,47550,144741,411.0981
144811,384,112,-992,-14100,-45300,47700,144789,412.4959
144878,320,272,-928,-11250,-45750,46650,144856,411.4522
144913,-176,208,-832,-8550,-45000,47250,144891,411.4522
144963,80,368,-800,-8400,-44550,46950,144939,410.7203
145015,-192,592,-800,-3450,-43950,45900,144993,411.8116
145081,64,464,-880,600,-44850,44250,145060,410.5909
145113,-64,752,-832,2700,-44550,43350,145092,411.4522
145164,-288,752,-896,4650,-43500,42900,145143,410.5433
145212,-128,512,-848,8100,-44250,40650,145191,410.9661
145260,96,208,-848,14700,-41250,37350,145239,411.2752
145327,288,368,-816,19350,-36450,35100,145304,410.4958
145362,256,416,-848,20400,-35250,36900,145341,410.9185
145410,112,400,-992,19500,-33450,38250,145389,410.3848
145464,-32,352,-1024,18300,-30900,41550,145443,409.8959
145513,-256,432,-1088,11550,-25350,50250,145491,410.6939
145582,-272,528,-960,8850,-22500,51750,145561,410.3848
145614,-288,496,-912,7950,-19500,54450,145593,411.0031
145662,-560,576,-1120,7650,-18600,54150,145641,411.6689
145710,-80,-16,-864,8400,-16950,53550,145689,411.4258
145779,-288,480,-944,8100,-18000,53850,145757,410.7573
145812,-320,544,-1072,9600,-17850,52050,145791,410.937
145860,16,288,-960,11400,-16800,51600,145839,410.6939
145914,224,-352,-864,14250,-17700,50250,145893,410.4508
145963,1232,464,-816,15450,-16200,49050,145941,410.6278
146030,-288,864,-1008,15300,-13800,49350,146009,410.5143
146064,-208,368,-912,15900,-13950,47700,146043,410.3372
146112,192,-64,-1008,15300,-15000,47850,146091,410.8736
146160,-320,304,-1008,16350,-15000,48150,146139,409.2935
146214,-224,240,-976,17100,-14850,48150,146193,410.2711
146285,-256,288,-1008,15750,-15600,48750,146260,410.4508
146319,-64,0,-1072,16200,-15300,48300,146296,410.7573
146364,-352,368,-1104,16500,-14850,47700,146343,410.0254
146412,-144,144,-944,16500,-14700,48450,146391,409.3622
146477,-368,480,-928,17850,-15300,48000,146456,410.0254
146516,-160,352,-928,16950,-15000,47700,146493,409.7823
146562,-224,208,-944,17100,-15750,47250,146541,410.5143
146610,80,16,-960,17700,-16050,47550,146589,410.6939
146664,-432,112,-1072,17700,-16650,48150,146643,409.4071
146850,-96,144,-960,16950,-15000,47850,146829,410.6939
146881,-64,128,-960,16500,-15000,47550,146860,410.2051
146913,-2624,1536,-1328,17100,-14400,47100,146892,409.8959
146945,-144,112,-976,17850,-12900,48150,146924,410.3848
147013,0,64,-1392,18000,-12750,46800,146992,410.6939
147047,16,304,-864,18900,-12150,46200,147024,410.1417
147078,-64,224,-928,19050,-12000,46800,147057,410.5143
147109,-256,144,-1024,17700,-12600,47550,147088,410.3848
147143,-336,240,-992,18150,-13050,47550,147120,410.6278
147209,-176,-112,-912,18600,-13950,47700,147188,409.962
147242,0,224,-832,18300,-14100,46200,147220,409.7163
147275,-352,368,-1008,17700,-15450,47400,147252,409.962
147312,-160,304,-1008,18150,-13650,48000,147291,409.7163
147360,-224,240,-976,17400,-13800,47400,147339,409.7823
147426,-176,224,-944,18450,-14100,46200,147405,410.8736
147462,-192,144,-1024,17850,-14400,46800,147441,410.3848
147511,-208,192,-944,18750,-15000,46500,147489,410.4508
147568,-208,96,-992,18600,-16350,47100,147543,410.3848
147634,-192,240,-912,19050,-16200,45900,147613,410.6939
147665,-128,208,-960,19650,-15900,45900,147644,410.9846
147716,-144,256,-944,19350,-16350,45600,147693,410.6278
147762,-288,272,-944,18600,-16350,46650,147741,409.6529
147812,-256,208,-1072,18600,-17850,47550,147789,410.3848
147877,-288,208,-944,17700,-17400,47100,147856,410.2527
147912,-352,160,-1056,17850,-17700,46200,147891,410.2527
147960,-112,208,-912,18750,-18600,46950,147939,409.4732
148015,32,352,-960,19050,-17550,45900,147993,409.8959
148081,-48,400,-864,19350,-17400,45900,148060,410.9846
148113,-496,336,-976,19800,-17700,45300,148092,410.8736
148164,-32,208,-944,19500,-18000,46050,148143,410.0096
148212,-208,96,-976,20100,-18000,45600,148191,409.962
148260,-288,192,-928,19500,-19050,44550,148239,410.8049
148326,-240,288,-928,18900,-19200,45900,148304,410.073
148362,-208,400,-928,19050,-18450,46350,148341,410.4958
148410,-80,256,-912,19650,-18750,46800,148389,410.2527
148464,-208,416,-960,17550,-20250,46650,148443,409.2776
148512,-128,320,-944,17100,-21750,46650,148491,410.7415
148580,-304,400,-864,14700,-23250,47850,148556,410.6754
148614,-160,384,-896,14850,-24000,47700,148593,410.4958
148663,112,352,-928,14250,-25950,48450,148641,410.3662
148710,48,528,-912,12450,-27900,48600,148689,411.4522
148779,0,544,-960,8850,-31050,48900,148757,410.7203
148812,32,592,-944,6300,-32850,49050,148791,411.3228
148864,64,512,-800,6150,-32850,49800,148839,411.8116
148915,80,272,-976,3450,-35850,49650,148893,410.8366
148962,480,784,-816,300,-36900,49650,148941,410.5909
149030,-64,720,-800,-1950,-37650,50400,149008,411.0797
149064,-176,672,-896,-2550,-38700,49200,149043,411.2567
149112,80,432,-928,-3600,-38250,48900,149091,411.0797
149160,160,832,-800,-3300,-38550,50100,149139,411.0137
149216,496,400,-848,-3300,-38550,49200,149193,411.5024
149282,416,544,-800,-4050,-38100,49050,149261,411.6795
149313,336,384,-864,-4500,-38250,50100,149292,411.3703
149364,5856,-6256,-6528,-4350,-39150,49800,149343,411.3703
149412,-192,1008,-672,-5100,-39000,49350,149391,412.3453
149478,32,560,-896,-5100,-39150,49950,149457,411.1907
149514,112,544,-912,-3900,-39900,48750,149493,411.2567
149563,432,624,-848,-3900,-39450,49800,149541,411.9886
149610,256,752,-704,-1800,-38400,50250,149589,411.3228
149666,16,784,-736,-1500,-38400,49500,149644,411.2567
149735,336,480,-784,-750,-38100,48750,149713,411.1907
149766,176,544,-864,0,-39450,49500,149744,411.1272
149814,224,464,-816,-600,-39300,48300,149793,411.8591
149863,32,704,-848,450,-38250,48150,149841,411.1907
149910,112,608,-928,900,-38550,49050,149889,410.8366
149980,160,432,-1056,4050,-36450,47250,149957,411.1431
150012,32,320,-1056,4350,-34950,48000,149991,410.3477
150060,48,528,-1056,7500,-33300,49800,150039,410.5433
150114,-32,672,-912,10350,-29850,49650,150093,410.6094
150185,-48,576,-896,13650,-24750,48450,150161,410.3002
150218,-64,512,-880,15150,-23400,47850,150196,410.1232
150264,-48,288,-992,15300,-23100,47550,150243,410.1866
150314,-128,160,-928,16950,-22050,46650,150291,410.4323
150360,-96,128,-976,17250,-21000,46650,150339,411.2752
150534,-208,256,-896,18750,-19800,45150,150513,411.0321
150565,-320,416,-992,19050,-19500,46200,150544,410.5433
150597,-224,160,-1024,19650,-20250,46050,150576,410.1232
150630,-128,320,-896,20100,-18450,45300,150608,410.4773
150661,-256,208,-928,20100,-17850,44100,150640,410.4323
150731,-176,192,-976,20400,-17700,43950,150708,409.2776
150761,-272,208,-992,21450,-18150,44700,150740,410.1232
150793,-368,272,-960,20550,-17850,44400,150772,410.1232
150825,-528,192,-1008,21150,-17250,45000,150804,410.2527
150893,-352,-32,-960,22950,-16500,43950,150872,410.6094
150925,-432,400,-848,21450,-16950,43350,150904,409.7638
150961,-128,144,-912,22500,-17100,43350,150939,409.9435
151014,-32,256,-944,22800,-15150,43200,150993,410.8551
151064,-432,144,-976,23250,-15750,43500,151041,411.3413
151129,-288,48,-1024,22050,-16350,43050,151108,411.3413
151164,-288,128,-960,21150,-16950,42600,151143,410.1232
151212,-208,176,-944,22050,-15900,44400,151191,410.1232
151260,-448,96,-976,21900,-16500,44250,151239,410.3002
151326,-256,80,-944,21750,-15300,44550,151305,410.6094
151363,-320,80,-960,22050,-15600,43650,151341,409.6344
151411,-272,160,-976,22500,-15900,44100,151389,410.9661
151468,-368,192,-944,22800,-14550,44250,151443,409.991
151512,-224,208,-960,23100,-14250,44100,151491,410.1232
151578,-304,112,-912,21900,-13950,43350,151557,410.8551
151615,-240,96,-928,22350,-14400,43650,151593,410.5433
151662,-352,96,-944,22200,-14100,43050,151641,410.9661
151712,-256,160,-896,22500,-14850,43500,151689,409.6344
151764,-208,224,-912,22500,-14850,43800,151743,410.9661
151831,-224,320,-1088,22050,-13350,44700,151809,410.2342
151861,-352,48,-976,20550,-12750,45150,151840,410.5433
151916,-128,80,-944,20250,-12750,45750,151893,410.7864
